pipeline,clique_preferred_id,clique_preferred_label,clique_biolink_type,change_kind,added_kind,added_id,added_id_label,added_id_biolink_type,would_be_added,needs_biolink_registration,biolink_registration_note,equivalent_ids
disease,MONDO:0009861,phenylketonuria,biolink:Disease,expanded,preexisting,GARD:7383,Phenylketonuria,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009861|DOID:9281|OMIM:261600|orphanet:716|UMLS:C0031485|UMLS:C0085547|UMLS:C2678416|MESH:C567494|MESH:D010661|MESH:D017042|MEDDRA:10034871|MEDDRA:10034872|MEDDRA:10034873|MEDDRA:10035118|MEDDRA:10060404|NCIT:C81315|SNOMEDCT:190687004|SNOMEDCT:297225000|SNOMEDCT:7573000|MEDGEN:19244|ICD9:270.1|GARD:7383|MIM:261600|ORDO:716|SNOMEDCT_US_2025_09_01:154735006|SNOMEDCT_US_2025_09_01:297225000|http://id.who.int/icd/entity/444122923
disease,MONDO:0009863,BH4-deficient hyperphenylalaninemia A,biolink:Disease,expanded,preexisting,GARD:5682,6-Pyruvoyl-tetrahydrobiopterin synthase deficiency,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009863|DOID:0090106|OMIM:261640|orphanet:13|UMLS:C0878676|UMLS:C2678415|MESH:C535325|MESH:C567493|NCIT:C138171|SNOMEDCT:237914002|MEDGEN:209234|GARD:5682|MIM:261640|ORDO:13|SNOMEDCT_US_2025_09_01:237914002
disease,MONDO:0009872,Bjornstad syndrome,biolink:Disease,expanded,preexisting,GARD:22,Pili torti-deafness syndrome,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009872|DOID:0050677|OMIM:262000|orphanet:123|UMLS:C0266006|MESH:C537633|SNOMEDCT:67817003|MEDGEN:82728|GARD:22|MIM:262000|ORDO:123|SNOMEDCT_US_2025_09_01:67817003
disease,MONDO:0009875,achromatopsia 3,biolink:Disease,expanded,preexisting,GARD:9650,Achromatopsia 3,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009875|DOID:0110008|OMIM:262300|UMLS:C1849792|MESH:C536129|MEDGEN:340413|GARD:9650|MIM:262300
disease,MONDO:0009877,Laron syndrome,biolink:Disease,expanded,preexisting,GARD:6859,Laron-type isolated somatotropin defect,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009877|DOID:9521|OMIM:262500|orphanet:633|UMLS:C0271568|MESH:D046150|MEDDRA:10075492|MEDDRA:10082851|NCIT:C130994|SNOMEDCT:38196001|MEDGEN:78776|ICD10:E34.321|GARD:6859|MIM:262500|ORDO:633|SNOMEDCT_US_2025_09_01:38196001
disease,MONDO:0009880,short stature-pituitary and cerebellar defects-small sella turcica syndrome,biolink:Disease,expanded,preexisting,GARD:10604,Short stature-pituitary and cerebellar defects-small sella turcica syndrome,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009880|DOID:0061017|OMIM:262700|orphanet:85442|UMLS:C2678408|MESH:C567492|MEDGEN:394816|GARD:10604|MIM:262700
disease,MONDO:0009885,Scott syndrome,biolink:Disease,expanded,preexisting,GARD:4777,SCOTT SYNDROME,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009885|DOID:0111052|OMIM:262890|orphanet:806|UMLS:C0796149|MESH:C563120|SNOMEDCT:128098009|MEDGEN:167107|GARD:4777|MIM:262890|ORDO:806|SNOMEDCT_US_2025_09_01:128098009|http://id.who.int/icd/entity/186013982
disease,MONDO:0009889,autosomal recessive polycystic kidney disease,biolink:Disease,expanded,preexisting,GARD:8378,Autosomal recessive polycystic kidney disease,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009889|DOID:0110861|orphanet:731|UMLS:C0085548|MESH:D017044|MEDDRA:10036047|NCIT:C84579|SNOMEDCT:28770003|MEDGEN:39076|ICD10:Q61.1|ICD9:753.14|GARD:8378|ORDO:731|SNOMEDCT_US_2025_09_01:28770003|http://id.who.int/icd/entity/1424110943
disease,MONDO:0009891,acquired polycythemia vera,biolink:Disease,expanded,preexisting,GARD:7422,Acquired polycythemia vera,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009891|DOID:8997|OMIM:263300|orphanet:729|EFO:0002429|UMLS:C0032463|UMLS:C0152272|MESH:D011087|MEDDRA:10008867|MEDDRA:10008868|MEDDRA:10036056|MEDDRA:10036057|MEDDRA:10036060|MEDDRA:10036061|MEDDRA:10036725|MEDDRA:10036726|MEDDRA:10064071|NCIT:C3336|SNOMEDCT:128841001|MEDGEN:45996|ICD10:D45|ICD9:207.1|ICD9:238.4|GARD:7422|ICD0:9950/3|ICD10CM:D45|MIM:263300|SNOMEDCT_US_2025_09_01:154644004|SNOMEDCT_US_2025_09_01:188753004|http://id.who.int/icd/entity/818364947
disease,MONDO:0009902,cutaneous porphyria,biolink:Disease,expanded,preexisting,GARD:4446,Cutaneous porphyria,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009902|DOID:13271|OMIM:263700|orphanet:79277|UMLS:C0162530|UMLS:C2718078|UMLS:C5886774|MESH:D017092|MEDDRA:10015288|NCIT:C84697|SNOMEDCT:190913009|SNOMEDCT:22935002|SNOMEDCT:67312003|MEDGEN:1861084|GARD:4446|MIM:263700|SNOMEDCT_US_2025_09_01:67312003
disease,MONDO:0009903,postaxial acrofacial dysostosis,biolink:Disease,expanded,preexisting,GARD:8410,Miller syndrome,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009903|DOID:0111259|OMIM:263750|orphanet:246|UMLS:C0265257|MESH:C537680|SNOMEDCT:66038001|MEDGEN:120522|GARD:8410|MIM:263750|ORDO:246|SNOMEDCT_US_2025_09_01:66038001|http://id.who.int/icd/entity/70602060
disease,MONDO:0009904,Gitelman syndrome,biolink:Disease,expanded,preexisting,GARD:8547,Familial hypokalemia-hypomagnesemia,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009904|DOID:0050450|OMIM:263800|orphanet:358|UMLS:C0268450|MESH:D053579|MEDDRA:10062906|NCIT:C84730|SNOMEDCT:707756004|MEDGEN:75681|GARD:8547|MIM:263800|SNOMEDCT_US_2025_09_01:3188003
disease,MONDO:0009908,pterin-4 alpha-carbinolamine dehydratase 1 deficiency,biolink:Disease,expanded,preexisting,GARD:2843,Pterin-4 alpha-carbinolamine dehydratase 1 deficiency,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009908|DOID:0081131|OMIM:264070|orphanet:1578|UMLS:C1291595|UMLS:C1849700|MESH:C538382|SNOMEDCT:124646004|MEDGEN:337890|GARD:2843|MIM:264070|ORDO:1578
disease,MONDO:0009910,Wiedemann-Rautenstrauch syndrome,biolink:Disease,expanded,preexisting,GARD:330,Neonatal pseudo-hydrocephalic progeroid syndrome,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009910|DOID:0081333|OMIM:264090|orphanet:3455|UMLS:C0406586|MESH:C536423|NCIT:C121565|SNOMEDCT:238874008|MEDGEN:140806|GARD:330|MIM:264090|ORDO:3455
disease,MONDO:0009916,"46,XY disorder of sex development due to 17-beta-hydroxysteroid dehydrogenase 3 deficiency",biolink:Disease,expanded,preexisting,GARD:5659,Testosterone 17-beta-dehydrogenase deficiency,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009916|DOID:0112248|OMIM:264300|orphanet:752|UMLS:C0268296|UMLS:C1849695|UMLS:C4694050|MESH:C537805|MESH:C564868|NCIT:C120203|SNOMEDCT:50658006|MEDGEN:120626|GARD:5659|MIM:264300|ORDO:752|http://id.who.int/icd/entity/887793448
disease,MONDO:0009919,peroxisomal acyl-CoA oxidase deficiency,biolink:Disease,expanded,preexisting,GARD:4543,Acyl-CoA oxidase deficiency,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009919|DOID:0050797|OMIM:264470|orphanet:2971|UMLS:C1849678|MESH:C536662|NCIT:C170437|SNOMEDCT:238069004|MEDGEN:376636|GARD:4543|MIM:264470|ORDO:2971|SNOMEDCT_US_2025_09_01:238069004|http://id.who.int/icd/entity/927825451
disease,MONDO:0009925,autosomal recessive inherited pseudoxanthoma elasticum,biolink:Disease,expanded,preexisting,GARD:9643,Inherited pseudoxanthoma elasticum,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009925|DOID:2738|OMIM:264800|orphanet:758|UMLS:C0033847|UMLS:C0376359|MESH:D011561|MEDDRA:10037150|NCIT:C85036|SNOMEDCT:402782006|SNOMEDCT:403812000|SNOMEDCT:72744008|GARD:9643|MIM:177850|MIM:264800|ORDO:758|SNOMEDCT_US_2025_09_01:7109007|http://id.who.int/icd/entity/1516160852
disease,MONDO:0009928,pulmonary alveolar microlithiasis,biolink:Disease,expanded,preexisting,GARD:11894,PULMONARY ALVEOLAR MICROLITHIASIS,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009928|DOID:12117|OMIM:265100|orphanet:60025|UMLS:C0155912|MESH:C562405|MEDDRA:10037315|SNOMEDCT:87153008|MEDGEN:56374|ICD10:J84.02|ICD9:516.2|GARD:11894|ICD10CM:J84.02|MIM:265100|SNOMEDCT_US_2025_09_01:196160008|http://id.who.int/icd/entity/1220010076
disease,MONDO:0009937,pulmonary venoocclusive disease,biolink:Disease,expanded,preexisting,GARD:10153,Pulmonary venoocclusive disease,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009937|DOID:5453|OMIM.PS:265450|orphanet:31837|UMLS:C0034091|UMLS:C4280802|MESH:D011668|MEDDRA:10037458|NCIT:C85039|SNOMEDCT:89420002|MEDGEN:18769|HP:0006518|Fyler:3002|GARD:10153|MIM:PS265450|ORDO:31837|SNOMEDCT_US_2025_09_01:89420002|http://id.who.int/icd/entity/1368993024
disease,MONDO:0009940,pycnodysostosis,biolink:Disease,expanded,preexisting,GARD:4611,Pyknodysostosis,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009940|DOID:0080038|OMIM:265800|orphanet:763|UMLS:C0238402|MESH:D058631|MEDDRA:10082973|NCIT:C131187|SNOMEDCT:89647000|MEDGEN:116061|GARD:4611|MIM:265800|ORDO:763|http://id.who.int/icd/entity/1329974152
disease,MONDO:0009945,pyridoxine-dependent epilepsy,biolink:Disease,expanded,preexisting,GARD:9298,Pyridoxine-dependent epilepsy,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009945|DOID:0080768|orphanet:3006|UMLS:C1849508|MESH:C536254|NCIT:C210888|SNOMEDCT:734434007|MEDGEN:340341|GARD:9298|ORDO:3006|SNOMEDCT_US_2025_09_01:734434007
disease,MONDO:0009949,pyruvate carboxylase deficiency disease,biolink:Disease,expanded,preexisting,GARD:4620,Pyruvate dehydrogenase E1-alpha deficiency,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009949|DOID:3649|DOID:3651|OMIM:266150|orphanet:3008|EFO:1001142|UMLS:C0034341|UMLS:C0034345|UMLS:C2931141|MESH:C536255|MESH:D015324|MESH:D015325|MEDDRA:10077944|MEDDRA:10084109|NCIT:C103968|NCIT:C85040|SNOMEDCT:87694001|MEDGEN:18801|ICD10:E74.4|GARD:4620|GARD:7513|MIM:245348|MIM:245349|MIM:266150|MIM:312170|MIM:608782|MIM:614111|ORDO:79243|SNOMEDCT_US_2025_09_01:46683007|SNOMEDCT_US_2025_09_01:87694001|http://id.who.int/icd/entity/2047948460
disease,MONDO:0009949,pyruvate carboxylase deficiency disease,biolink:Disease,expanded,preexisting,GARD:7513,Pyruvate dehydrogenase complex deficiency,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009949|DOID:3649|DOID:3651|OMIM:266150|orphanet:3008|EFO:1001142|UMLS:C0034341|UMLS:C0034345|UMLS:C2931141|MESH:C536255|MESH:D015324|MESH:D015325|MEDDRA:10077944|MEDDRA:10084109|NCIT:C103968|NCIT:C85040|SNOMEDCT:87694001|MEDGEN:18801|ICD10:E74.4|GARD:4620|GARD:7513|MIM:245348|MIM:245349|MIM:266150|MIM:312170|MIM:608782|MIM:614111|ORDO:79243|SNOMEDCT_US_2025_09_01:46683007|SNOMEDCT_US_2025_09_01:87694001|http://id.who.int/icd/entity/2047948460
disease,MONDO:0009950,pyruvate kinase deficiency of red cells,biolink:Disease,expanded,preexisting,GARD:7514,Pyruvate kinase deficiency of red cells,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009950|DOID:0111077|OMIM:266200|orphanet:766|UMLS:C0340968|MESH:C564858|NCIT:C99037|SNOMEDCT:124331002|MEDGEN:473069|GARD:7514|MIM:266200|ORDO:766
disease,MONDO:0009953,leukocyte adhesion deficiency type II,biolink:Disease,expanded,preexisting,GARD:4634,Leukocyte adhesion deficiency type II,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009953|DOID:0070255|DOID:0080492|OMIM:266265|orphanet:99843|UMLS:C0398739|MESH:C535755|MEDDRA:10090497|NCIT:C4690|SNOMEDCT:234583001|MEDGEN:96022|ICD10:D71.1|GARD:4634|MIM:266265|ORDO:99843|SNOMEDCT_US_2025_09_01:234583001
disease,MONDO:0009954,Ramon syndrome,biolink:Disease,expanded,preexisting,GARD:7523,Ramon syndrome,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009954|DOID:0070650|OMIM:266270|orphanet:3019|UMLS:C0796133|MESH:C535285|SNOMEDCT:389273002|MEDGEN:208669|GARD:7523|MIM:266270|ORDO:3019|http://id.who.int/icd/entity/122538435
disease,MONDO:0009955,rapadilino syndrome,biolink:Disease,expanded,preexisting,GARD:4637,Rapadilino syndrome,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009955|DOID:0050774|OMIM:266280|orphanet:3021|UMLS:C1849453|MESH:C535288|MEDDRA:10088963|SNOMEDCT:702413000|MEDGEN:336602|GARD:4637|MIM:266280|ORDO:3021|SNOMEDCT_US_2025_09_01:702413000|http://id.who.int/icd/entity/1439614760
disease,MONDO:0009958,adult Refsum disease,biolink:Disease,expanded,preexisting,GARD:5691,Phytanic acid storage disease,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009958|DOID:0050444|DOID:10582|OMIM:266500|orphanet:773|UMLS:C0034960|UMLS:C0282527|UMLS:C2749345|MESH:C567602|MESH:D012035|MESH:D052919|MEDDRA:10034999|MEDDRA:10038275|NCIT:C84789|NCIT:C85043|SNOMEDCT:238062008|SNOMEDCT:25362006|MEDGEN:11161|ICD10:G60.1|ICD9:356.3|GARD:5691|ICD10CM:G60.1|MIM:266500|ORDO:773|SNOMEDCT_US_2025_09_01:238062008|SNOMEDCT_US_2025_09_01:25362006
disease,MONDO:0009965,Perlman syndrome,biolink:Disease,expanded,preexisting,GARD:10091,Sotos syndrome,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009965|DOID:0060476|DOID:0080351|DOID:14748|DOID:5572|OMIM:130650|OMIM:267000|orphanet:2849|UMLS:C0004903|UMLS:C0175695|UMLS:C0796113|MESH:C536399|MESH:D001506|MESH:D058495|MEDDRA:10050344|MEDDRA:10064387|MEDDRA:10064388|MEDDRA:10088870|NCIT:C103144|NCIT:C34415|NCIT:C75019|SNOMEDCT:722231005|SNOMEDCT:81780002|MEDGEN:162909|ICD10:Q87.3|GARD:10091|GARD:10939|GARD:3343|GARD:3936|MIM:130650|MIM:267000|MIM:612918|MIM:PS117550|ORDO:116|ORDO:140944|ORDO:2849|ORDO:821|SNOMEDCT_US_2025_09_01:75968004|SNOMEDCT_US_2025_09_01:81780002|http://id.who.int/icd/entity/795682441
disease,MONDO:0009965,Perlman syndrome,biolink:Disease,expanded,preexisting,GARD:10939,CLOVES syndrome,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009965|DOID:0060476|DOID:0080351|DOID:14748|DOID:5572|OMIM:130650|OMIM:267000|orphanet:2849|UMLS:C0004903|UMLS:C0175695|UMLS:C0796113|MESH:C536399|MESH:D001506|MESH:D058495|MEDDRA:10050344|MEDDRA:10064387|MEDDRA:10064388|MEDDRA:10088870|NCIT:C103144|NCIT:C34415|NCIT:C75019|SNOMEDCT:722231005|SNOMEDCT:81780002|MEDGEN:162909|ICD10:Q87.3|GARD:10091|GARD:10939|GARD:3343|GARD:3936|MIM:130650|MIM:267000|MIM:612918|MIM:PS117550|ORDO:116|ORDO:140944|ORDO:2849|ORDO:821|SNOMEDCT_US_2025_09_01:75968004|SNOMEDCT_US_2025_09_01:81780002|http://id.who.int/icd/entity/795682441
disease,MONDO:0009965,Perlman syndrome,biolink:Disease,expanded,preexisting,GARD:3343,Beckwith-Wiedemann syndrome,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009965|DOID:0060476|DOID:0080351|DOID:14748|DOID:5572|OMIM:130650|OMIM:267000|orphanet:2849|UMLS:C0004903|UMLS:C0175695|UMLS:C0796113|MESH:C536399|MESH:D001506|MESH:D058495|MEDDRA:10050344|MEDDRA:10064387|MEDDRA:10064388|MEDDRA:10088870|NCIT:C103144|NCIT:C34415|NCIT:C75019|SNOMEDCT:722231005|SNOMEDCT:81780002|MEDGEN:162909|ICD10:Q87.3|GARD:10091|GARD:10939|GARD:3343|GARD:3936|MIM:130650|MIM:267000|MIM:612918|MIM:PS117550|ORDO:116|ORDO:140944|ORDO:2849|ORDO:821|SNOMEDCT_US_2025_09_01:75968004|SNOMEDCT_US_2025_09_01:81780002|http://id.who.int/icd/entity/795682441
disease,MONDO:0009965,Perlman syndrome,biolink:Disease,expanded,preexisting,GARD:3936,Perlman syndrome,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009965|DOID:0060476|DOID:0080351|DOID:14748|DOID:5572|OMIM:130650|OMIM:267000|orphanet:2849|UMLS:C0004903|UMLS:C0175695|UMLS:C0796113|MESH:C536399|MESH:D001506|MESH:D058495|MEDDRA:10050344|MEDDRA:10064387|MEDDRA:10064388|MEDDRA:10088870|NCIT:C103144|NCIT:C34415|NCIT:C75019|SNOMEDCT:722231005|SNOMEDCT:81780002|MEDGEN:162909|ICD10:Q87.3|GARD:10091|GARD:10939|GARD:3343|GARD:3936|MIM:130650|MIM:267000|MIM:612918|MIM:PS117550|ORDO:116|ORDO:140944|ORDO:2849|ORDO:821|SNOMEDCT_US_2025_09_01:75968004|SNOMEDCT_US_2025_09_01:81780002|http://id.who.int/icd/entity/795682441
disease,MONDO:0009973,reticular dysgenesis,biolink:Disease,expanded,preexisting,GARD:8625,Reticular dysgenesis,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009973|DOID:0060020|OMIM:267500|orphanet:33355|UMLS:C0272167|MESH:C538361|NCIT:C27070|SNOMEDCT:111584000|MEDGEN:124417|GARD:8625|MIM:267500|SNOMEDCT_US_2025_09_01:111584000
disease,MONDO:0009993,embryonal rhabdomyosarcoma,biolink:Disease,expanded,preexisting,GARD:4702,Embryonal rhabdomyosarcoma,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009993|DOID:3246|OMIM:268210|orphanet:99757|EFO:0000437|UMLS:C0206656|UMLS:C1849385|MESH:C537883|MESH:D018233|MEDDRA:10065868|NCIT:C8971|SNOMEDCT:14269005|SNOMEDCT:404051002|MEDGEN:104910|HP:0006743|GARD:4702|ICD0:8910/3|MIM:268210|ORDO:99757|SNOMEDCT_US_2025_09_01:404051002
disease,MONDO:0009994,alveolar rhabdomyosarcoma,biolink:Disease,expanded,preexisting,GARD:4701,Alveolar rhabdomyosarcoma,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0009994|DOID:4051|OMIM:268220|orphanet:99756|EFO:0000248|UMLS:C0206655|UMLS:C0279613|MESH:D018232|MEDDRA:10065867|NCIT:C3749|NCIT:C7958|SNOMEDCT:404053004|SNOMEDCT:63449009|MEDGEN:61651|HP:0006779|GARD:4701|ICD0:8920/3|MIM:268220|SNOMEDCT_US_2025_09_01:404053004|http://id.who.int/icd/entity/1742058067
